question_id,result
8977,Answer: A
8978,Answer: A
8979,A
8980,C 
8981,A
8982,B 
8983,C 
8984,A 
8985,D
8986,A 
8987,A 
8988,B 
8990,A
8991,D
8992,Answer: A
8993,A 
8995,A 
8996,B
8997,C
8998,C 
8999,D
9000,C
9001,Answer: A
9002,A
9003,Answer: B
9004,Answer: B
9005,B
9008,A 
9009,D 
9011,A 
9012,A 
9013,A
9014,Answer: D
9015,A
9016,B 
9018,D 
9020,Answer: B
9021,D
9022,B 
9023,A
9024,D
9025,B 
9027,B
9028,D 
9029,A
9030,Answer: D
9031,Answer: A
9032,A 
9033,C
9036,B
9038,C
9039,A
9040,C 
9041,D 
9042,Answer: D
9043,Answer: B
9044,Answer: A
9045,A
9046,C
9047,C
9048,C
9050,Answer: A
9053,A
9054,Answer: B
9055,Answer: C
9056,D
9057,B
9058,D 
9060,B
9062,D
9064,A 
9065,B
9066,C
9067,A
9068,Answer: A
9071,Answer: B
9072,D 
9073,A 
9074,C
9075,A
9076,A
9077,A
9079,Answer: A
9080,A
9081,C 
9083,B
9086,D
9089,D 
9090,B 
9091,"Wrong, Wrong, so the answer is A"
9092,D
9093,D 
9094,A
9095,A 
9096,A
9098,B
9099,A 
9100,D 
9101,D
9102,B
9103,C 
9104,Answer: B
9105,Answer: C
9106,A 
9107,
9109,C 
9111,A
9112,Answer: C
9114,Answer: A
9115,B 
9116,Answer: D
9117,A
9120,Answer: A
9121,A 
9122,Answer: A
9123,B
9124,C
9126,A
9127,B
9128,B
9129,A 
9130,Answer: C
9131,B
9132,C
9134,D
9135,A 
9136,A
9137,B 
9138,Answer: D
9139,A
9140,Answer: A
9141,B 
9142,B 
9143,B 
9145,Answer: A
9147,A
9148,C 
9149,Answer: C
9150,B
9151,
9152,D
9153,B
9154,Answer: D
9155,A 
9157,B 
9158,
9159,"Wrong, Wrong, so the answer is A"
9160,D
9161,D
9162,C 
9163,Answer: A
9164,Answer: A
9165,A
9166,C
9167,D 
9168,Answer: A
9170,A 
9171,C
9172,C
9173,C
9174,B
9175,C
9177,Answer: A
9178,B 
9179,Answer: B
9180,A 
9181,Answer: D
9182,C 
9184,A
9185,A 
9186,C 
9187,A 
9188,Answer: D
9189,Answer: A
9190,A
9191,B
9192,D
9193,C
9194,B
9195,B
9196,D
9197,A
9198,A
9199,Answer: A
9200,Answer: D
9201,D
9203,Answer: B
9204,Answer: A
9205,A
9206,A
9207,A
9208,B
9209,A
9210,"Not wrong, Not wrong, so the answer is D"
9211,Answer: A
9212,A 
9213,A 
9214,D 
9215,A
9216,D
9217,A
9218,B
9219,A
9220,Answer: A
9221,A 
9223,A
9224,Answer: A
9225,C
9226,A 
9227,Answer: B
9228,Answer: B
9229,A 
9230,"Wrong, Wrong, so the answer is A"
9232,Answer: A
9233,A
9234,A
9235,Answer: B
9236,B
9237,A 
9238,A
9239,Not Sure
9240,B
9241,Answer: A
9242,Answer: B
9243,C
9244,D
9245,D 
9247,D
9249,D
9251,B
9252,B 
9253,Answer: A
9255,B 
9256,D
9258,C
9260,C 
9261,Answer: C
9262,B
9263,B 
9264,A
9265,D
9266,C
9267,Answer: A
9268,A 
9270,D
9271,D
9272,C
9274,A 
9275,Answer: D
9276,
9277,B
9278,B 
9279,C 
9280,A 
9281,D
9282,A
9283,Answer: C
9284,Answer: B
9285,Answer: D
9286,"Wrong, Wrong, so the answer is A"
9288,C
9289,A
9290,D 
9291,A
9292,A 
9294,A
9295,D
9296,Answer: C
9299,Answer: B
9301,D 
9302,B 
9303,A
9304,D 
9305,A
9306,A
9307,A 
9308,A
9309,B
9310,B 
9311,C 
9312,
9313,A
9314,Answer: C
9316,A
9317,C 
9318,C 
9319,B 
9320,A
9321,D
9322,B 
9323,A
9325,D
9326,Answer: C
9327,A
9328,D
9329,Answer: C
9330,C 
9331,Answer: C
9332,B
9333,Answer: A
9334,B
9335,Answer: B
9336,C
9337,A
9338,D
9339,D
9340,A
9341,
9343,C
9345,B
9346,B 
9347,Answer: D
9348,A
9349,A
9350,A
9352,A 
9353,Answer: A
9354,D 
9355,B
9357,Answer: B
9358,Answer: B
9359,C 
9360,Answer: A
9361,None of the above
9362,A
9363,Answer: A
9365,Answer: A
9366,A 
9367,A 
9368,Answer: B
9369,Answer: A
9370,Answer: A
9371,Answer: A
9372,Answer: A
9373,Answer: A
9375,C 
9376,A
9377,D
9378,A
9379,A
9380,Answer: D
9381,A 
9382,A 
9383,Answer: C
9384,C
9385,B
9386,A
9387,Answer: D
9388,Answer: A
9389,B
9390,C 
9391,Answer: B
9392,Answer: B
9393,A
9394,A
9395,Answer: A
9396,Answer: B
9397,A
9398,
9399,Answer: A
9400,Answer: A
9401,D
9403,Answer: D
9404,B
9405,D
9406,Answer: A
9407,B
9408,C 
9409,Answer: B
9410,A
9411,A
9412,C
9413,D
9414,B
9415,"Vitamin D, so the answer is B"
9416,C
9417,A
9418,B 
9419,Answer: D
9420,B
9421,A 
9422,D
9423,Answer: B
9424,Answer: B
9425,A
9426,A
9427,D
9428,Answer: B
9429,A
9430,C
9431,Answer: D
9432,A
9433,D
9434,D 
9435,D
9436,C
9437,A
9438,D
9439,A
9440,C 
9441,B
9442,D 
9443,Answer: A
9444,D 
9445,Answer: B
9446,D 
9447,Answer: A
9448,D
9449,A 
9450,C 
9451,C 
9452,Answer: D
9453,A
9454,Answer: B
9455,A
9456,A
9457,C
9458,C
9459,A 
9460,A 
9461,A
9462,A
9463,D 
9464,A 
9465,A
9466,D
9467,Answer: B
9468,D
9469,Answer: D
9470,Answer: A
9471,B
9472,Answer: C
9473,C
9474,Answer: A
9475,Answer: A
9476,A
9477,A
9478,None of the above
9479,A 
9480,A 
9481,A
9482,B
9483,Answer: A
9484,Not Sure
9485,D 
9486,Answer: D
9487,A 
9488,C
9489,B
9490,Answer: A
9491,A
9492,B 
9493,B 
9494,A
9495,A
9496,Answer: A
9497,Answer: B
9498,A
9499,A 
9500,C 
9501,B
9502,Answer: A
9503,C
9504,Answer: D
9505,A 
9506,C 
9507,B
9508,B
9509,B
9510,A
9511,A
9512,B
9513,C
9514,Answer: B
9515,Answer: A
9516,A
9517,A 
9518,Answer: A
9519,Answer: D
9520,A
9521,C
9522,B
9523,Answer: A
9524,B
9525,B
9526,D
9527,Answer: A
9528,Answer: A
9529,B
9530,Answer: C
9531,A
9532,C 
9533,C
9534,A
9535,A 
9536,A
9537,B
9538,B 
9539,C 
9540,B 
9541,B 
9542,A 
9543,C 
9544,D
9545,B
9546,C
9547,A
9548,A 
9549,A
9550,A 
9551,B
9552,A
9553,A
9554,C
9555,B
9556,A
9557,A
9558,A 
9559,Answer: D
9560,Answer: B
9561,
9562,A 
9563,A
9564,C 
9565,A
9566,Answer: C
9567,A
9568,A
9569,A
9570,A 
9571,C
9572,B
9573,Answer: D
9574,D
9575,B
9576,C
9577,B
9578,B
9579,A
9580,B 
9581,D 
9582,B 
9583,A
9584,D
9585,B
9586,
9587,Answer: C
9588,B
9589,B
9590,A 
9591,A 
9592,A 
9593,B
9594,
9595,D
9596,D
9597,A
9598,A 
9599,A
9600,Answer: C
9601,A
9602,D
9603,A
9604,Answer: A
9605,B
9606,Answer: D
9607,C
9608,A
9609,Answer: D
9610,A
9611,A 
9612,C
9613,Answer: A
9614,Answer: C
9615,B
9616,D
9617,Answer: A
9618,A 
9619,A
9620,Answer: A
9621,Answer: C
9622,Answer: B
9623,B 
9624,D
9625,A
9626,Answer: A
9627,C 
9628,D
9629,D 
9630,D 
9631,B
9632,Answer: A
9633,D 
9634,C
9635,C
9636,D 
9637,Answer: B
9638,A 
9639,A 
9640,C
9641,Answer: A
9642,B
9643,A
9644,A 
9645,C 
9646,C
9647,C
9648,D
9649,C
9650,A
9651,Answer: A
9652,B 
9653,D
9654,C
9655,A 
9656,B
9657,B 
9658,
9659,C
9660,Answer: A
9661,Answer: D
9662,Answer: A
9663,A 
9664,A 
9665,Answer: A
9666,B
9667,D
9668,Answer: D
9669,B 
9670,C 
9671,Not Sure
9672,A
9673,D
9674,D
9675,D 
9676,Answer: A
9677,C
9678,A
9679,C
9680,D
9681,Answer: B
9682,A
9683,C
9684,"Folate, vitamins B6 and B12, so the answer is D"
9685,A
9686,D 
9687,A
9688,A
9689,A 
9690,Answer: B
9691,B 
9692,Answer: B
9693,D
9694,B
9695,D 
9696,A 
9697,A
9698,A 
9699,A
9700,C 
9701,A 
9702,C
9703,D 
9704,B
9705,Answer: C
9706,C
9707,A 
9708,A 
9709,Answer: C
9710,Answer: D
9711,Answer: C
9712,Answer: A
9713,D
9714,C
9715,D
9716,D
9717,Answer: D
9718,B 
9719,Answer: D
9720,A
9721,A
9722,A
9723,B
9724,A 
9725,C 
9726,B 
9727,Answer: A
9728,Answer: D
9729,A
9730,A
9731,A
9732,A 
9733,Answer: A
9734,Answer: C
9735,Answer: A
9736,C
9737,Answer: B
9738,Answer: B
9739,B 
9740,Answer: A
9741,A
9742,Answer: B
9743,D
9744,Not Sure
9745,Answer: B
9746,Answer: A
9747,A
9748,D
9749,B 
9750,B
9751,C
9752,D 
9753,B
9754,A
9755,A 
9756,A
9757,B
9758,Answer: C
9759,Answer: A
9760,Answer: A
9761,Answer: A
9762,A 
9763,D
9764,
9765,A 
9766,D
9767,C
9768,B 
9769,C
9770,B 
9771,A
9772,C 
9773,C
9774,B 
9775,D
9776,A 
9777,D
9778,D 
9779,Answer: A
9780,C 
9781,C
9782,D
9783,C
9784,A
9785,C
9786,Answer: D
9787,B 
9788,A
9789,D
9790,D
9791,Answer: B
9792,C 
9793,Answer: B
9794,Answer: D
9795,A
9796,B
9797,Answer: C
9798,Answer: D
9799,C
9800,A
9801,Answer: D
9802,Answer: B
9803,C 
9804,B
9805,B
9806,Answer: B
9807,C 
9808,A 
9809,B 
9810,C
9811,Answer: A
9812,B
9813,B 
9814,Answer: A
9815,A
9816,C 
9817,A
9818,B 
9819,Answer: C
9820,A
9821,Answer: B
9822,A
9823,Answer: C
9824,B
9825,D
9826,A
9827,B
9828,A
9829,Answer: B
9830,D 
9831,Answer: D
9832,Not Sure
9833,Answer: B
9834,Answer: D
9835,C 
9836,C
9837,Answer: A
9838,B 
9839,Answer: C
9840,Answer: B
9841,B 
9842,A 
9843,Answer: C
9844,C
9845,A
9846,A
9847,B
9848,A
9849,B
9850,Answer: C
9851,Answer: A
9852,Answer: B
9853,None of the above
9854,Answer: C
9855,A 
9856,Answer: B
9857,Answer: B
9858,C
9859,A 
9860,D
9861,A
9862,Answer: A
9863,Answer: A
9864,D
9865,A 
9866,B 
9867,A 
9868,None of the above
9869,A
9870,Answer: C
9871,C 
9872,D 
9873,A 
9874,C 
9875,A
9876,A 
9877,Answer: B
9878,B
9879,A
9880,Answer: B
9881,Answer: B
9882,
9883,A 
9884,D 
9885,C
9886,A
9887,C
9888,A
9889,A
9890,A 
9891,D
9892,A 
9893,
9894,Not Sure
9895,Answer: B
9896,B 
9897,D 
9898,Answer: A
9899,Answer: A
9900,B
9901,A 
9902,A
9903,"purely physical and natural, so the answer is B"
9904,C
9905,C
9906,A 
9907,A 
9908,A 
9909,B
9910,B
9911,B 
9912,B 
9913,B
9914,C
9915,Answer: A
9916,B
9917,D 
9918,B
9919,B 
9920,Answer: A
9921,A
9922,B
9923,Answer: B
9924,C
9925,A
9926,Answer: A
9927,Answer: A
9928,C
9929,Answer: C
9930,A
9931,B
9932,A 
9933,Answer: D
9934,B 
9935,C
9936,A 
9937,B 
9938,D 
9939,C 
9940,A
9941,Answer: A
9942,Answer: D
9943,C 
9944,B
9945,Answer: B
9946,Answer: B
9947,Answer: A
9948,D 
9949,C
9950,A
9951,D 
9952,A 
9953,A 
9954,C 
9955,C
9956,B 
9957,A
9958,B
9959,B
9960,"logical nominalism, so the answer is A"
9961,C
9962,B
9963,B 
9964,C
9965,Answer: C
9966,Answer: A
9967,B 
9968,A
9969,Answer: C
9970,"enlightened egoism., so the answer is A"
9971,Answer: A
9972,A
9973,Answer: C
9974,Answer: B
9975,B
9976,C
9977,Answer: A
9978,A 
9979,D
9980,C
9981,Answer: B
9982,Answer: A
9983,Answer: A
9984,Answer: C
9985,Answer: D
9986,Answer: A
9987,D
9988,A
9989,D
9990,D
9991,Answer: C
9992,A
9993,C
9994,A 
9995,A 
9996,C
9997,A 
9998,C 
9999,Answer: A
10000,A
10001,A
10002,Answer: C
10003,Answer: A
10004,A
10005,Answer: A
10006,Answer: A
10007,C 
10008,B
10009,Answer: A
10010,C
10011,B 
10012,C 
10013,D
10014,A
10015,Answer: D
10016,Answer: A
10017,Answer: B
10018,Answer: C
10019,B
10020,D
10021,Answer: D
10022,D
10023,C
10024,D 
10025,A
10026,A
10027,A 
10028,A 
10029,C
10030,B
10031,A
10032,C
10033,C
10034,Answer: D
10035,C
10036,B 
10037,A 
10038,C
10039,C
10040,D 
10041,Answer: A
10042,Answer: A
10043,C
10044,Answer: B
10045,A 
10046,A
10047,A
10048,B
10049,Answer: A
10050,B
10051,D
10052,Answer: A
10053,B 
10054,Answer: C
10055,Answer: A
10056,D 
10057,A
10058,Answer: C
10059,Answer: A
10060,A 
10061,B
10062,
10063,D
10064,A 
10065,A
10066,Answer: B
10067,B 
10068,C 
10069,Answer: B
10070,A
10071,B
10072,B
10073,A
10074,A
10075,A 
10076,A 
10077,C
10078,A 
10079,D
10080,Answer: C
10081,D
10082,D
10083,C 
10084,A 
10085,C
10086,B
10087,Answer: A
10088,D 
10089,Answer: B
10090,Answer: C
10091,B 
10092,C 
10093,B 
10094,D
10095,A
10096,Answer: B
10097,C 
10098,Answer: C
10099,B
10100,Answer: B
10101,
10102,C
10103,B 
10104,C
10105,C
10106,Answer: A
10107,A
10108,C
10109,A
10110,A
10111,Answer: B
10112,C
10113,Answer: C
10114,B
10115,Answer: D
10116,D
10117,C 
10118,C 
10119,Answer: A
10120,A
10121,A
10122,Answer: A
10123,A 
10124,A 
10125,Answer: A
10126,C 
10127,B
10128,A
10129,"food surpluses, specialists, urban settlements, and a system of record keeping, so the answer is A"
10130,A
10131,C
10132,A
10133,Answer: D
10134,A 
10135,C
10136,B 
10137,B 
10138,A
10139,Answer: A
10140,A 
10141,"philosophy and religion., so the answer is B"
10142,C
10143,A
10144,B
10145,Answer: D
10146,"Acheulean, so the answer is B"
10147,D
10148,B
10149,Answer: A
10150,A
10151,B 
10152,A 
10153,Answer: B
10154,A
10155,A
10156,Answer: C
10157,Answer: B
10158,"Neandertals used caves in Europe where their remains were preserved., so the answer is B"
10159,B
10160,C
10161,C
10162,A
10163,B
10164,B
10165,A
10166,Answer: A
10167,Answer: B
10168,A
10169,B
10170,A
10171,Answer: A
10172,A
10173,B
10174,A 
10175,Answer: D
10176,B
10177,Answer: C
10178,Answer: B
10179,A 
10180,B 
10181,D 
10182,A 
10183,C
10184,C
10185,B 
10186,B
10187,A 
10188,Answer: A
10189,Not Sure
10190,A 
10191,Answer: A
10192,A
10193,D
10194,Answer: C
10195,Answer: C
10196,Answer: C
10197,A
10198,C 
10199,D
10200,A 
10201,A
10202,Answer: D
10203,D 
10204,Answer: B
10205,B
10206,A
10207,B
10208,A
10209,Answer: A
10210,A 
10211,Answer: C
10212,B 
10213,Answer: B
10214,B 
10215,A 
10216,Answer: A
10217,B
10218,C 
10219,C 
10220,A 
10221,B 
10222,B 
10223,C 
10224,D 
10225,Answer: A
10226,Not Sure
10227,
10228,A
10229,B 
10230,D
10231,Answer: A
10232,B
10233,Answer: C
10234,Answer: A
10235,D 
10236,C
10237,A
10238,Answer: D
10239,A
10240,A
10241,D
10242,Answer: D
10243,Answer: B
10244,A
10245,B 
10246,D 
10247,C 
10248,A 
10249,B
10250,A 
10251,A
10252,
10253,Answer: C
10254,C
10255,Answer: D
10256,B
10257,B
10258,A 
10259,A
10260,C 
10261,Answer: C
10262,A 
10263,A 
10264,A
10265,A
10266,None of the above
10267,C
10268,D 
10269,Answer: A
10270,C
10271,B
10272,C 
10273,Answer: B
10274,D 
10275,Answer: D
10276,D
10277,Answer: A
10278,A
10279,Answer: C
10280,Answer: D
10281,D 
10282,D
10283,C
10284,Answer: A
10285,Answer: A
10286,C
10287,Answer: B
10288,B
10289,B 
10290,Answer: A
10291,C
10292,A 
10293,Answer: A
10294,Answer: D
10295,
10296,A
10297,C 
10298,Answer: A
10299,
10300,A 
10301,Answer: B
10302,A
10303,A
10304,Answer: A
10305,A 
10306,A
10307,Not Sure
10308,Answer: C
10309,D
10310,Answer: A
10311,C
10312,C 
10313,Answer: A
10314,B
10315,D
10316,A 
10317,B
10318,D
10319,B 
10320,A
10321,D 
10322,Answer: C
10323,C
10324,D
10325,Answer: A
10326,C 
10327,D 
10328,B
10329,B 
10330,C
10331,A 
10332,Answer: C
10333,Answer: B
10334,"tribute in the form of gold, jade, feathers, cloth, and jewels., so the answer is A"
10335,Answer: D
10336,Answer: A
10337,B 
10338,D 
10339,A
10340,Answer: A
10341,A
10342,C
10343,
10344,B 
10345,B
10346,A 
10347,B 
10348,C 
10349,A
10350,A 
10351,B
10352,Answer: A
10353,A
10354,C 
10355,D
10356,Answer: D
10357,D 
10358,A 
10359,A 
10360,B 
10361,A
10362,B
10363,Answer: C
10364,Answer: B
10365,Answer: C
10366,C
10367,C
10368,B 
10369,Not Sure
10370,Answer: D
10371,B
10372,A
10373,A
10374,B 
10375,D
10376,A
10377,Answer: A
10378,C
10379,B 
10380,Answer: B
10381,Answer: A
10382,A
10383,"No, because Long did not have authority to enter into the contract., so the answer is D"
10384,A 
10385,A
10386,C
10387,D 
10388,Answer: D
10389,C 
10390,D
10391,Answer: A
10392,A 
10393,Answer: A
10394,A
10395,C
10396,Answer: A
10397,A 
10398,Answer: C
10399,A 
10400,A 
10401,B
10402,D
10403,C 
10404,A
10405,D 
10406,A 
10407,D
10408,A
10409,C 
10410,A 
10411,A 
10412,A
10413,B
10414,C
10415,Answer: A
10416,Answer: A
10417,D
10418,Answer: C
10419,B
10420,"$100,000, so the answer is A"
10421,A
10422,Answer: D
10423,Answer: B
10424,A
10425,A
10426,Answer: A
10427,Answer: D
10428,C
10429,A
10430,Answer: B
10431,Answer: A
10432,B
10433,C 
10434,A 
10435,A 
10436,C
10437,A
10438,Answer: B
10439,A 
10440,A
10441,C
10442,
10443,A
10444,Answer: C
10445,A
10446,B 
10447,Answer: D
10448,C
10449,A
10450,Answer: C
10451,Answer: A
10452,A
10453,A
10454,C
10455,C 
10456,A 
10457,B
10458,A
10459,B
10460,D
10461,D 
10462,Answer: A
10463,A
10464,A
10465,A
10466,Answer: B
10467,C
10468,D
10469,D
10470,A 
10471,Answer: A
10472,Answer: C
10473,A 
10474,Answer: D
10475,A
10476,Answer: A
10477,A
10478,B
10479,A 
10480,D 
10481,C
10482,C 
10483,Answer: D
10484,A
10485,
10486,A
10487,B 
10488,A
10489,A 
10490,Answer: A
10491,C 
10492,Answer: A
10493,A
10494,Answer: A
10495,D
10496,C
10497,C 
10498,Answer: A
10499,A
10500,A 
10501,B
10502,Answer: C
10503,
10504,D 
10505,Answer: D
10506,A
10507,A 
10508,D
10509,Answer: A
10510,A
10511,A
10512,B
10513,A
10514,A 
10515,A
10516,A
10517,A 
10518,D
10519,D
10520,B
10521,Not Sure
10522,B 
10523,A
10524,Answer: B
10525,B
10526,D 
10527,C 
10528,A
10529,C
10530,D 
10531,Answer: A
10532,A 
10533,A
10534,A
10535,C
10536,"10%, so the answer is A"
10537,B 
10538,Answer: A
10539,B
10540,B 
10541,C
10542,C
10543,A
10544,Answer: A
10545,Answer: C
10546,"$480,000, so the answer is B"
10547,D
10548,C
10549,A
10550,Answer: C
10551,Answer: C
10552,Answer: D
10553,B 
10554,Answer: A
10555,A 
10556,C
10557,C
10558,B
10559,C
10560,C 
10561,Answer: C
10562,C
10563,A
10564,A
10565,Answer: A
10566,B
10567,Answer: A
10568,A 
10569,A
10570,A 
10571,D 
10572,Answer: A
10573,A
10574,Answer: A
10575,Answer: B
10576,Answer: D
10577,Answer: A
10578,B
10579,D 
10580,Answer: A
10581,Answer: B
10582,A
10583,A
10584,C 
10585,A 
10586,Answer: D
10587,A 
10588,A
10589,B
10590,A
10591,A
10592,C 
10593,Answer: A
10594,A
10595,A
10596,D
10597,C 
10598,
10599,A
10600,Answer: A
10601,B 
10602,B
10603,Answer: B
10604,A
10605,A
10606,B
10607,B
10608,Answer: D
10609,Answer: A
10610,Answer: A
10611,Answer: B
10612,C
10613,D
10614,A 
10615,A
10616,B 
10617,Answer: B
10618,A
10619,Answer: D
10620,C
10621,D
10622,Answer: B
10623,D
10624,Answer: A
10625,Answer: A
10626,A
10627,Answer: A
10628,C
10629,A 
10630,A 
10631,C
10632,B
10633,Answer: D
10634,A 
10635,Answer: A
10636,A
10637,Answer: B
10638,A
10639,Answer: A
10640,Answer: A
10641,A 
10642,Answer: A
10643,Answer: A
10644,B
10645,A
10646,A 
10647,Answer: C
10648,A 
10649,Answer: A
10650,Answer: A
10651,A
10652,Answer: C
10653,A
10654,A
10655,Answer: B
10656,B
10657,A 
10658,C
10659,Answer: C
10660,C
10661,A 
10662,A 
10663,A 
10664,C
10665,None of the above
10666,Answer: A
10667,A
10668,D
10669,A 
10670,C
10671,A 
10672,A
10673,Answer: A
10674,Answer: C
10675,A
10676,D
10677,C
10678,A
10679,"not recover, because the dairy's negligence only caused mental disturbance., so the answer is C"
10680,D
10681,A
10682,Answer: A
10683,C 
10684,B
10685,B
10686,D
10687,D
10688,B 
10689,A
10690,B
10691,D
10692,A
10693,Answer: D
10694,C
10695,C
10696,Answer: A
10697,A
10698,B 
10699,Answer: A
10700,C
10701,D 
10702,A 
10703,Answer: C
10704,D 
10705,D
10706,A
10707,A
10708,C
10709,A
10710,D 
10711,A 
10712,Answer: B
10713,C
10714,D
10715,A 
10716,B
10717,B 
10718,A 
10719,A
10720,Answer: A
10721,Answer: A
10722,A 
10723,Answer: B
10724,C
10725,A
10726,B
10727,D
10728,A
10729,A 
10730,Answer: C
10731,A 
10732,Answer: A
10733,A
10734,B
10735,Answer: C
10736,D
10737,Answer: A
10738,B
10739,D 
10740,A
10741,D 
10742,C
10743,Answer: C
10744,A
10745,A 
10746,A
10747,B
10748,C
10749,A
10750,C 
10751,C
10752,Answer: A
10753,Answer: C
10754,Answer: D
10755,Answer: C
10756,A 
10757,Answer: C
10758,A
10759,C
10760,A
10761,Answer: A
10762,A
10763,D 
10764,Answer: B
10765,C 
10766,C
10767,A
10768,Not Sure
10769,A
10770,Answer: A
10771,A 
10772,A
10773,B
10774,B
10775,Answer: A
10776,A
10777,D
10778,A
10779,C
10780,D
10781,A
10782,B
10783,A 
10784,Answer: B
10785,Answer: A
10786,D
10787,Answer: A
10788,A
10789,C
10790,Answer: D
10791,Answer: A
10792,D
10793,A
10794,D
10795,C
10796,A 
10797,C 
10798,A
10799,Answer: A
10800,D 
10801,A 
10802,Answer: A
10803,A
10804,B
10805,B
10806,D
10807,D
10808,Answer: C
10809,B 
10810,D
10811,D
10812,A
10813,D 
10814,Answer: C
10815,B
10816,B 
10817,A
10818,A
10819,A 
10820,Answer: C
10821,B 
10822,A 
10823,A 
10824,A
10825,D
10826,A 
10827,Answer: D
10828,A 
10829,A
10830,C 
10831,A 
10832,B
10833,C
10834,B
10835,Not Sure
10836,B
10837,A 
10838,A
10839,Answer: D
10840,Answer: A
10841,A
10842,A 
10843,D
10844,C
10845,Answer: A
10846,A
10847,A 
10848,C
10849,C 
10850,A
10851,A
10852,Answer: A
10853,Answer: C
10854,B
10855,C
10856,B
10857,A 
10858,D 
10859,A 
10860,B
10861,B 
10862,B 
10863,C
10864,Answer: B
10865,A
10866,
10867,A
10868,A
10869,Answer: A
10870,Answer: D
10871,Answer: C
10872,B 
10873,A
10874,C
10875,Answer: B
10876,C
10877,Answer: B
10878,A 
10879,B
10880,Answer: A
10881,A
10882,Answer: C
10883,Answer: B
10884,B
10885,C
10886,A 
10887,A 
10888,D
10889,Not Sure
10890,Answer: A
10891,C
10892,C 
10893,D
10894,A
10895,B 
10896,B
10897,B
10898,D
10899,A 
10900,Answer: A
10901,C 
10902,B
10903,Answer: A
10904,A 
10905,C
10906,B
10907,B 
10908,A
10909,A
10910,A
10911,A
10912,B
10913,A
10914,B
10915,C
10916,A
10917,A
10918,Answer: D
10919,"constitutional, because the election code is nonviolative of the equal protection clause., so the answer is D"
10920,Answer: A
10921,Answer: C
10922,Answer: B
10923,A 
10924,A 
10925,Answer: A
10926,A 
10927,C
10928,A 
10929,A 
10930,A
10931,B
10932,B 
10933,A 
10934,D 
10935,Answer: C
10936,A
10937,A
10938,Answer: A
10939,D 
10940,D
10941,Answer: A
10942,Answer: A
10943,C 
10944,A
10945,Answer: B
10946,Answer: A
10947,A
10948,A
10949,A 
10950,B
10951,A 
10952,"Because window tinting is permitted on vehicles in neighboring states, this law denies the company the equal protection of laws., so the answer is A"
10953,D 
10954,B
10955,A
10956,Answer: D
10957,B
10958,D 
10959,C 
10960,Answer: D
10961,D
10962,Answer: B
10963,B
10964,C
10965,C 
10966,Answer: C
10967,C
10968,A 
10969,D 
10970,
10971,Answer: B
10972,A
10973,A 
10974,A
10975,A
10976,Answer: B
10977,Answer: A
10978,C 
10979,Answer: C
10980,A
10981,A 
10982,Answer: A
10983,D
10984,A 
10985,Answer: A
10986,Answer: C
10987,D
10988,A 
10989,A
10990,D
10991,Answer: B
10992,C
10993,A
10994,B
10995,A
10996,D
10997,Answer: A
10998,A
10999,B
11000,C
11001,B
11002,C
11003,A
11004,C 
11005,B 
11006,A
11007,Answer: B
11008,A
11009,Answer: B
11010,None of the above
11011,A
11012,B
11013,Answer: A
11014,B
11015,D
11016,D
11017,Answer: A
11018,A
11019,Answer: A
11020,D
11021,B
11022,C 
11023,Answer: C
11024,B 
11025,B
11026,A
11027,Answer: A
11028,A 
11029,
11030,C
11031,A
11032,A
11033,B
11034,D
11035,Answer: A
11036,A
11037,Answer: A
11038,Answer: A
11039,A
11040,Answer: C
11041,None of the above
11042,B 
11043,C
11044,Answer: A
11045,A
11046,A 
11047,B
11048,A
11049,B
11050,Answer: D
11051,A
11052,B 
11053,B
11054,D 
11055,Answer: A
11056,A
11057,Answer: A
11058,C
11059,A
11060,Answer: C
11061,A
11062,C 
11063,Answer: D
11064,D
11065,Answer: A
11066,C
11067,A
11068,A
11069,B
11070,A 
11071,A 
11072,C
11073,A 
11074,B
11075,C
11076,Answer: A
11077,C
11078,B
11079,A 
11080,Answer: B
11081,A
11082,B
11083,D
11084,B 
11085,A 
11086,C 
11087,Answer: D
11088,Answer: A
11089,B 
11090,D
11091,A
11092,Answer: B
11093,C
11094,C
11095,A
11096,B 
11097,C 
11098,A
11099,A 
11100,B 
11101,D
11102,A
11103,A
11104,Answer: A
11105,Answer: D
11106,A
11107,B
11108,D
11109,D
11110,A
11111,D
11112,B 
11113,D 
11114,B
11115,Answer: A
11116,D
11117,B 
11118,A 
11119,Answer: C
11120,A 
11121,Answer: D
11122,B
11123,A
11124,B
11125,C
11126,B
11127,B
11128,Answer: D
11129,B
11130,A 
11131,Answer: D
11132,Answer: A
11133,D 
11134,A
11135,C
11136,Answer: C
11137,C
11138,Answer: A
11139,A
11140,A
11141,Answer: B
11142,A 
11143,Answer: A
11144,A
11145,A
11146,C
11147,Answer: A
11148,B 
11149,B
11150,A 
11151,Answer: C
11152,B
11153,A 
11154,D
11155,C 
11156,Answer: C
11157,C
11158,B 
11159,A
11160,Answer: D
11161,Answer: A
11162,Answer: A
11163,A 
11164,D
11165,B
11166,"No, she is not a member of a suspect class as there cannot be a ""class-of-one"" in the employment law context., so the answer is A"
11167,Answer: B
11168,"Yes, because the aluminum sheets were nonconforming goods., so the answer is A"
11169,A 
11170,A 
11171,D
11172,Answer: A
11173,A
11174,
11175,Answer: C
11176,Answer: B
11177,A
