question_id,result
8757,D
8758,D 
8759,Answer: D
8760,Answer: D
8761,D
8762,B 
8763,Answer: D
8764,D
8765,B
8766,Answer: A
8767,C 
8768,C
8769,D
8770,B
8771,Answer: D
8772,D 
8773,D
8774,Answer: C
8775,B
8776,B 
8777,D
8778,Answer: D
8779,C
8780,C
8781,A
8782,Answer: C
8783,C
8784,Answer: B
8785,C
8786,D
8787,Answer: C
8788,D 
8789,D 
8790,D
8791,D
8792,D 
8793,A
8794,Answer: A
8795,C
8796,D
8797,B
8798,D
8799,
8801,Answer: D
8802,D 
8803,A
8804,A
8805,Answer: A
8806,Answer: B
8807,D
8808,Answer: D
8809,Answer: D
8810,D
8811,A
8812,D
8813,C 
8814,C
8815,Answer: D
8816,C 
8817,A 
8818,C 
8819,Answer: A
8820,D
8822,Answer: C
8823,Answer: C
8824,C
8826,Answer: C
8827,C 
8828,D 
8829,C
8830,D 
8831,D
8832,Answer: C
8833,A 
8834,D
8835,D
8836,Answer: D
8837,B
8838,A
8839,C 
8840,Answer: B
8841,D
8842,D
8843,B 
8844,B 
8845,"Not wrong, Not wrong, so the answer is D"
8846,C
8847,D
8848,Answer: C
8849,D
8850,C
8851,C
8852,D 
8853,D 
8854,C
8855,A 
8856,D
8857,D
8858,Answer: D
8859,Answer: D
8860,D 
8861,B 
8862,C
8863,Answer: A
8864,Answer: C
8865,A 
8866,Answer: D
8867,D
8868,C
8869,C
8870,D
8871,Answer: D
8872,D
8873,D 
8874,A 
8875,A
8876,D
8877,D
8878,Answer: D
8879,A 
8880,A
8881,A
8882,D
8883,B 
8884,Answer: D
8885,D
8886,B
8887,Answer: D
8888,Answer: A
8889,Answer: A
8890,D
8891,None of the above
8892,C 
8893,D 
8894,D
8895,Answer: D
8896,D
8897,D
8898,Answer: D
8899,C 
8900,Answer: C
8901,D 
8902,C
8903,Answer: C
8904,C
8905,C 
8906,C
8907,D 
8908,A
8909,A
8910,C
8911,D
8912,B 
8913,C
8914,A 
8915,B
8916,D
8917,None of the above
8918,D
8919,C
8920,A
8921,Answer: C
8922,B
8923,D
8924,B
8925,C 
8926,D 
8927,Answer: A
8928,B
8929,D
8930,B
8931,Answer: B
8932,Answer: A
8933,Answer: C
8934,Answer: D
8935,Answer: A
8936,Answer: B
8937,"Wrong, Wrong, so the answer is A"
8938,Answer: D
8939,D
8940,Answer: D
8941,Answer: D
8942,Answer: A
8943,C 
8944,D 
8945,B
8946,A 
8947,D
8948,Answer: C
8949,Answer: D
8950,C
8951,D
8952,Answer: D
8953,A
8954,C
8955,A
8956,C
8957,D 
8958,Answer: C
8959,C 
8960,D
8961,C
8962,Answer: C
8963,Answer: C
8964,Answer: A
8965,A
8966,D
8967,D
8968,D
8969,B
8970,C
8971,D
8972,Answer: C
8973,D
8974,C
8975,B
8976,Answer: D
8977,D
8978,A 
8979,A
8980,C
8981,Answer: C
8982,D
8983,C
8984,Answer: D
8985,D
8986,D
8987,B
8988,B
8989,A
8990,B
8991,D
8992,C 
8993,D
8994,Answer: C
8995,D
8996,B 
8997,Answer: D
8998,C
8999,
9000,C
9001,Answer: C
9002,D
9003,B 
9004,B
9005,B
9006,
9007,Answer: B
9008,Answer: A
9009,D 
9010,Answer: D
9011,A 
9012,D
9013,C
9014,D
9015,D
9016,Answer: B
9017,B 
9018,D
9019,D 
9020,B
9021,D
9022,Answer: B
9023,D
9024,Answer: D
9025,D
9026,D
9027,Answer: D
9028,D
9030,D
9031,B
9032,Answer: A
9033,C
9034,C
9035,C
9036,D 
9037,B
9038,Answer: D
9039,B 
9040,Answer: C
9041,D
9042,Answer: D
9043,Answer: B
9044,D
9045,Answer: A
9046,D
9047,Answer: D
9048,Answer: C
9049,Answer: A
9050,A
9051,B 
9052,D
9053,D
9054,B
9055,C
9056,D
9057,D
9058,D
9059,Answer: C
9060,B
9061,Answer: D
9062,D
9063,B 
9064,D
9065,B
9066,Answer: D
9067,Answer: C
9068,Answer: C
9069,Answer: B
9070,D 
9071,B
9072,Answer: D
9073,D
9074,Answer: C
9075,Answer: A
9076,Answer: C
9077,C 
9078,Answer: D
9079,Answer: A
9080,D
9081,D
9082,C
9083,Answer: B
9084,D
9085,Answer: D
9086,
9087,C
9088,"Not wrong, Wrong, so the answer is C"
9089,D 
9090,B
9091,B 
9092,D
9093,Answer: D
9094,D
9095,A 
9096,A
9097,A
9098,B 
9099,Answer: C
9100,D 
9101,D
9102,Answer: B
9103,C
9104,B
9105,D
9106,Answer: B
9107,A
9108,Answer: C
9109,Answer: C
9110,Answer: C
9111,Answer: D
9112,Answer: C
9113,B
9114,D 
9115,Answer: B
9116,Answer: D
9117,A 
9118,B
9119,D
9120,A
9121,Answer: A
9122,D 
9123,B 
9124,Answer: C
9125,Answer: D
9126,D 
9127,Answer: D
9128,B
9129,D
9130,Answer: C
9131,Answer: D
9132,D
9133,D 
9134,Answer: D
9135,Answer: C
9137,B 
9138,D
9139,D
9140,C
9141,B 
9142,D
9143,Answer: B
9144,Answer: D
9145,A
9146,C
9147,C
9148,Answer: C
9149,C 
9150,Answer: B
9151,B
9152,D
9153,B
9154,D
9155,B 
9156,D
9157,B
9158,D 
9159,Answer: D
9160,D 
9161,B
9162,C
9163,Answer: D
9164,Answer: A
9165,A
9166,C
9167,Answer: D
9168,A
9169,D
9170,D
9171,C 
9172,D
9173,C
9174,Answer: B
9175,D
9176,C 
9177,Answer: B
9178,B
9179,B
9180,C 
9181,C
9182,Answer: C
9183,Answer: A
9184,D
9185,D
9186,C
9187,A 
9188,D 
9189,A 
9190,D 
9191,D 
9192,D 
9193,D 
9194,A 
9195,Answer: B
9196,Answer: D
9197,B
9198,A
9199,A 
9200,D
9201,D
9202,Answer: B
9203,B 
9204,A
9205,"Not wrong, Wrong, so the answer is C"
9206,A
9207,Answer: A
9208,B 
9209,Answer: C
9210,Answer: C
9211,D 
9212,D 
9213,A
9214,Answer: D
9215,D
9216,Answer: D
9217,D
9218,D 
9219,D 
9220,Answer: B
9221,Answer: D
9222,C 
9223,A
9224,C
9225,C
9226,A 
9227,
9228,B
9229,C 
9230,Answer: D
9231,D
9232,Answer: D
9233,C
9234,D 
9235,B
9236,B
9237,A
9238,D
9239,C
9240,D
9241,D
9242,B
9243,D
9244,D 
9245,D
9246,C
9247,Answer: D
9248,C
9249,Answer: D
9250,A
9251,Answer: A
9252,Answer: B
9253,D 
9254,D
9255,D
9256,Answer: D
9257,B
9258,C 
9259,D 
9260,Answer: D
9261,C 
9262,Answer: D
9263,"Wrong, Not wrong, so the answer is B"
9264,A
9265,Answer: D
9266,C
9267,D
9268,Answer: D
9269,Answer: B
9270,D
9271,D
9272,C
9273,Answer: C
9274,D
9275,D
9276,B
9277,B
9278,Answer: B
9279,C 
9280,Answer: C
9281,Answer: D
9282,B
9283,D
9284,B 
9285,C
9286,D
9287,B
9288,D
9289,Answer: D
9290,D
9291,B 
9292,A
9294,A
9295,D
9296,C
9297,B
9298,B 
9299,B 
9300,D
9301,D
9302,B
9303,Answer: B
9304,D
9305,B 
9306,B
9307,Answer: C
9308,Answer: D
9309,D
9310,D
9311,D
9312,Answer: C
9313,D
9314,C
9315,C 
9317,C
9318,C
9319,B
9320,A 
9321,C
9322,B
9323,
9324,B 
9325,D
9326,D
9327,Answer: D
9328,D
9329,Answer: C
9330,D
9331,D
9332,D
9333,D
9334,D 
9335,Answer: D
9336,B 
9337,C
9338,D
9339,D
9340,None of the above
9341,D 
9342,A
9343,C 
9344,D
9345,B 
9346,Answer: B
9347,D
9348,D
9349,A
9350,Answer: A
9351,D
9352,D 
9353,D
9354,D
9355,C 
9356,Answer: B
9357,B
9358,D
9359,C
9360,D
9361,D 
9362,
9363,D 
9364,A
9365,Answer: C
9366,B
9367,C
9368,B 
9369,A
9370,A 
9371,D
9372,A
9373,A
9374,C
9375,C
9376,D 
9377,D
9378,A
9379,D
9380,Answer: D
9381,B 
9382,D
9383,C
9384,Answer: C
9385,D
9386,B
9387,Answer: D
9388,A 
9389,Answer: B
9390,C
9391,Answer: B
9392,C 
9393,A
9394,A
9395,Not Sure
9396,Answer: B
9397,A
9398,Answer: A
9399,D 
9400,A
9401,D
9402,D
9403,D
9404,B
9405,Answer: D
9406,D
9407,Answer: D
9408,D
9409,Answer: B
9410,D
9411,A 
9412,C
9413,Answer: D
9414,B 
9415,D 
9416,C
9417,B 
9418,B
9419,D 
9420,D 
9421,A
9422,Answer: D
9423,B 
9424,B 
9425,A
9426,A 
9427,D
9428,B
9429,A 
9430,C
9431,D 
9432,C
9433,Answer: D
9434,D
9435,D
9436,C
9437,D 
9438,D
9439,Answer: D
9440,C
9441,Answer: B
9442,C
9443,Answer: B
9444,Answer: C
9445,Answer: B
9446,D
9447,C 
9448,D 
9449,
9450,Not Sure
9451,D
9452,D
9453,C
9454,B
9455,D
9456,C
9457,Answer: C
9458,D
9459,A 
9460,B
9461,Answer: B
9462,D
9463,D
9464,D 
9465,Answer: D
9466,Answer: C
9467,B
9468,C
9469,Answer: D
9470,C 
9471,B 
9472,D
9473,D 
9474,Answer: C
9475,A
9476,Answer: D
9477,C 
9478,Answer: C
9479,Answer: D
9480,Answer: A
9481,Answer: A
9482,Answer: B
9483,Answer: D
9484,Answer: D
9485,D
9486,Answer: D
9487,C
9488,C 
9489,D
9490,C 
9491,Answer: A
9492,D
9493,Answer: D
9494,D
9495,D
9496,A
9497,B 
9498,C
9499,Answer: A
9500,Answer: C
9501,B
9502,Answer: A
9503,D 
9504,D
9505,Answer: D
9506,D
9507,Answer: B
9508,C
9509,Answer: B
9510,Answer: D
9511,D 
9512,Answer: D
9513,C 
9514,D 
9515,D
9516,D
9517,Answer: A
9518,C
9519,Answer: D
9520,Answer: D
9521,D
9522,B
9523,Answer: B
9524,B 
9525,D
9526,D
9527,D
9528,Answer: A
9529,Answer: B
9530,C
9531,A
9532,Answer: D
9533,C
9534,C
9535,A
9536,D
9537,Answer: B
9538,Answer: B
9539,D
9540,A 
9541,D
9542,Answer: C
9543,Answer: C
9544,D
9545,Answer: B
9546,D 
9547,Answer: A
9548,A 
9549,A
9550,Answer: D
9551,B 
9552,A 
9553,D 
9554,Answer: D
9555,C
9556,Answer: B
9557,A
9558,A
9559,D
9560,Answer: C
9561,D 
9562,D
9563,D
9564,C
9565,Answer: C
9566,Answer: C
9567,C
9568,A
9569,A
9570,A
9571,Answer: C
9572,Answer: D
9573,D 
9574,D
9575,B
9576,C
9577,B
9578,D 
9579,A 
9580,B 
9581,Answer: D
9582,B 
9583,A
9584,D
9585,B
9586,Answer: D
9587,C
9588,C
9589,B
9590,D 
9591,Answer: D
9592,Answer: B
9593,Answer: D
9594,D
9595,D
9596,Answer: D
9597,A
9598,D 
9599,D
9600,C 
9601,Answer: D
9602,Answer: D
9603,Answer: B
9604,D
9605,D
9606,D
9607,C
9608,D
9609,Answer: D
9610,Answer: A
9611,A
9612,C
9613,D 
9614,C
9615,A
9616,D
9617,A
9618,C
9619,Answer: D
9620,B 
9621,C 
9622,Answer: B
9623,Answer: A
9624,Answer: D
9625,D
9626,A 
9627,C
9628,C
9629,D
9630,D
9631,B
9632,Answer: B
9633,Answer: D
9634,C
9635,D
9636,Answer: D
9637,Answer: D
9638,D
9639,D
9640,C
9641,Answer: A
9642,B
9643,D 
9644,A
9645,C 
9646,C 
9647,D 
9648,D
9649,Answer: C
9650,B 
9651,D 
9652,D
9653,C
9654,C
9655,Answer: D
9656,B 
9657,D 
9658,B 
9659,C
9660,Answer: D
9661,C
9662,A
9663,A
9664,C
9665,A 
9666,B
9667,D 
9668,Answer: D
9669,Answer: B
9670,D
9671,D 
9672,Answer: C
9673,D
9674,D
9675,D
9676,C
9677,C
9678,D
9679,Not Sure
9680,D
9681,B
9682,Answer: A
9683,C 
9684,D 
9685,Answer: A
9686,Answer: C
9687,D 
9688,A
9689,Answer: D
9690,B 
9691,B
9692,D 
9693,Answer: D
9694,D 
9695,D
9696,D
9697,A
9698,Answer: D
9699,D
9700,Answer: C
9701,A
9702,Answer: C
9703,D 
9704,C
9705,C
9706,Answer: C
9707,A 
9708,A 
9709,Answer: D
9710,Answer: D
9711,D
9712,D 
9713,D
9714,C
9715,D
9716,D
9717,D
9718,Answer: B
9719,D
9720,C
9721,D
9722,Answer: C
9723,B
9724,C
9725,Answer: D
9726,B 
9727,Answer: D
9728,D
9729,A
9730,Answer: D
9731,Answer: D
9732,D
9733,D
9734,Answer: C
9735,A
9736,C 
9737,B
9738,B
9739,B
9740,Answer: A
9741,C
9742,C
9743,D 
9744,A
9745,B
9746,Answer: D
9747,A
9748,D
9749,Answer: B
9750,C 
9751,C
9752,D 
9753,D
9754,C
9755,C 
9756,C
9757,B
9758,C
9759,Answer: D
9760,Answer: A
9761,Answer: C
9762,B 
9763,Answer: D
9764,D
9765,Answer: C
9766,D
9767,Answer: C
9768,B
9769,Answer: C
9770,Answer: B
9771,Answer: C
9772,C
9773,None of the above
9774,A
9775,Answer: D
9776,A 
9777,Answer: D
9778,D
9779,D
9780,C 
9781,C
9782,D
9783,C 
9784,D
9785,C
9786,Answer: D
9787,B 
9788,B
9789,C
9790,D
9791,Answer: B
9792,C
9793,Answer: B
9794,D
9795,Answer: C
9796,B
9797,Answer: C
9798,D 
9799,C 
9800,D
9801,D
9802,B
9803,Answer: D
9804,Answer: D
9805,B
9806,B
9807,D
9808,Answer: D
9809,C
9810,Answer: C
9811,A 
9812,D
9813,D
9814,Answer: D
9815,C
9816,Answer: C
9817,C 
9818,B
9819,C
9820,A 
9821,B
9822,C
9823,Answer: C
9824,Answer: B
9825,C 
9826,A
9827,B
9828,Answer: A
9829,Answer: A
9830,Answer: D
9831,C 
9832,C 
9833,B
9834,D
9835,C
9836,Answer: C
9837,Not Sure
9838,B
9839,Answer: C
9840,B
9841,Answer: C
9842,Answer: B
9843,C
9844,C 
9845,A 
9846,D
9847,D
9848,A
9849,B 
9850,C
9851,None of the above
9852,D
9853,D
9854,D
9855,Answer: D
9856,B
9857,B
9858,C
9859,D
9860,Answer: D
9861,Answer: D
9862,"are sometimes useful in resolving ethical disagreement, but are not always sufficient., so the answer is B"
9863,A
9864,A 
9865,Answer: D
9866,C 
9867,A
9868,Answer: B
9869,Answer: D
9870,C 
9871,C 
9872,Answer: D
9873,A 
9874,D
9875,A
9876,A
9877,D 
9878,Answer: B
9879,D 
9880,Answer: D
9881,B
9882,Answer: D
9883,A
9884,Answer: D
9885,C
9886,A
9887,C 
9888,Answer: A
9889,Answer: B
9890,B 
9891,D 
9892,D
9893,Answer: A
9894,A
9895,C
9896,D
9897,D 
9898,D
9899,C
9900,Answer: D
9901,None of the above
9902,Answer: B
9903,B
9904,C
9905,C
9906,Answer: A
9907,Answer: D
9908,C 
9909,B
9910,B
9911,C
9912,B
9913,Answer: B
9914,C
9915,A 
9916,Answer: B
9917,D
9918,B
9919,D 
9920,A 
9921,B
9922,Answer: B
9923,D
9924,Answer: C
9925,A 
9926,D
9927,D
9928,C
9929,B
9930,D
9931,Answer: B
9932,B
9933,D
9934,B
9935,C
9936,Answer: C
9937,A
9938,D
9939,Answer: C
9940,D 
9941,C
9942,D 
9943,C
9944,D
9945,B
9946,B
9947,A
9948,Answer: D
9949,C
9950,C 
9951,Answer: D
9952,Answer: A
9953,D
9954,C
9955,Answer: C
9956,D
9957,Not Sure
9958,B
9959,
9960,Answer: B
9961,C
9962,B
9963,B
9964,Answer: C
9965,C
9966,D
9967,C
9968,D
9969,C
9970,Answer: C
9971,B
9972,Answer: A
9973,C
9974,B
9975,Answer: D
9976,C 
9977,Answer: A
9978,Answer: A
9979,Answer: D
9980,Answer: C
9981,Answer: B
9982,Answer: A
9983,A 
9984,Answer: D
9985,D 
9986,D 
9987,Answer: D
9988,A
9989,D
9990,Answer: A
9991,C
9992,C 
9993,C 
9994,D
9995,D
9996,C 
9997,Answer: D
9998,C
9999,D 
10000,C 
10001,Answer: C
10002,C
10003,Answer: A
10004,C
10005,B
10006,D
10007,C
10008,"categorical logic, so the answer is D"
10009,A
10010,B
10011,A
10012,C
10013,Answer: D
10014,C
10015,D
10016,B
10017,D 
10018,Answer: C
10019,B 
10020,Answer: D
10021,Answer: D
10022,D
10023,C
10024,D
10025,D 
10026,A
10027,Answer: A
10028,A
10029,Not Sure
10030,D
10031,D
10032,C
10033,Answer: C
10034,C 
10035,C
10036,D
10037,C
10038,C
10039,C 
10040,B
10041,A 
10042,A
10043,C
10044,"slave labor, so the answer is D"
10045,D
10046,B
10047,D 
10048,B 
10049,A
10050,D
10051,Answer: D
10052,D 
10053,"all of the above., so the answer is D"
10054,D
10055,A
10056,D
10057,C
10058,C 
10059,Answer: A
10060,D
10061,B
10062,Answer: D
10063,Answer: D
10064,Answer: D
10065,D
10066,B 
10067,B
10068,D 
10069,Answer: A
10070,D
10071,Answer: B
10072,D
10073,A
10074,B
10075,A
10076,Answer: B
10077,C
10078,Answer: A
10079,D
10080,C 
10081,Answer: D
10082,Answer: D
10083,C
10084,B
10085,C 
10086,Answer: B
10087,A
10088,D
10089,D 
10090,Answer: C
10091,B
10092,C
10093,B
10094,D 
10095,Answer: A
10096,B 
10097,Answer: C
10098,D 
10099,B
10100,Answer: D
10101,B 
10102,C
10103,Answer: B
10104,C 
10105,C
10106,D
10107,D 
10108,C
10109,Answer: C
10110,C
10111,C
10112,Answer: C
10113,Answer: C
10114,D
10115,D
10116,D
10117,C
10118,Answer: C
10119,D 
10120,Answer: D
10121,B
10122,A 
10123,Answer: A
10124,C
10125,B 
10126,C 
10127,B 
10128,A
10129,D
10130,A
10131,C
10132,Answer: A
10133,D 
10134,Answer: C
10135,D
10136,D
10137,B
10138,Answer: B
10139,Answer: A
10140,Answer: C
10141,"political and military history., so the answer is A"
10142,Answer: C
10143,Answer: D
10144,B
10145,D
10146,Answer: B
10147,Answer: D
10148,Answer: B
10149,C
10150,A
10151,Answer: D
10152,D 
10153,B 
10154,Answer: D
10155,C
10156,C 
10157,Answer: B
10158,Answer: D
10159,Answer: B
10160,D
10161,D 
10162,D
10163,Answer: B
10164,C
10165,A 
10166,C
10167,B 
10168,Answer: C
10169,C
10170,C 
10171,D 
10172,Answer: D
10173,Answer: B
10174,D
10175,D
10176,B
10177,C
10178,D
10179,D 
10180,D
10181,D
10182,B
10183,C 
10184,D 
10185,C
10186,B 
10187,D
10188,Answer: D
10189,B
10190,A
10191,D
10192,Answer: D
10193,D 
10194,C
10195,C
10196,D
10197,C 
10198,Answer: D
10199,Answer: D
10200,A
10201,A
10202,D 
10203,D
10204,B 
10205,Answer: B
10206,Answer: D
10207,C
10208,C
10209,A 
10210,D
10211,Answer: D
10212,Answer: D
10213,B
10214,B 
10215,B
10216,D 
10217,Answer: C
10218,Answer: C
10219,C
10220,Answer: D
10221,C
10222,B 
10223,C
10224,D 
10225,C
10226,Answer: B
10227,Answer: C
10228,Answer: D
10229,B
10230,Answer: D
10231,A 
10232,Answer: B
10233,C
10234,D
10235,D
10236,Answer: C
10237,B 
10238,D
10239,
10240,C 
10241,C 
10242,Answer: C
10243,B 
10244,A
10245,B
10246,D 
10247,Answer: D
10248,Answer: D
10249,B
10250,C 
10251,C 
10252,D
10253,Answer: C
10254,C
10255,Answer: D
10256,Answer: B
10257,B
10258,C
10259,A
10260,C
10261,D
10262,Answer: D
10263,D
10264,D 
10265,C 
10266,A
10267,C 
10268,D
10269,D
10270,C
10271,C
10272,Answer: C
10273,Answer: B
10274,Answer: D
10275,D
10276,Answer: D
10277,D
10278,C 
10279,C 
10280,D
10281,Answer: D
10282,D 
10283,C
10284,C 
10285,A
10286,D 
10287,Answer: D
10288,B 
10289,B
10290,A
10291,D 
10292,Answer: A
10293,A
10294,Answer: D
10295,Answer: D
10296,D
10297,C 
10298,A
10299,B 
10300,A
10301,B
10302,C
10303,Answer: B
10304,D
10305,A 
10306,D
10307,D
10308,
10309,D
10310,D
10311,C
10312,Answer: C
10313,D
10314,B
10315,
10316,Answer: A
10317,B 
10318,Answer: D
10319,B 
10320,Answer: A
10321,D
10322,D
10323,Answer: C
10324,D 
10325,D
10326,Answer: C
10327,D
10328,Answer: C
10329,Answer: B
10330,Answer: C
10331,Answer: A
10332,Answer: D
10333,C 
10334,C
10335,Answer: D
10336,Answer: D
10337,B 
10338,D 
10339,C
10340,C
10341,A
10342,Answer: C
10343,D 
10344,B
10345,B
10346,Answer: D
10347,B
10348,Answer: C
10349,D 
10350,B
10351,B
10352,Answer: D
10353,A
10354,Answer: D
10355,D
10356,D
10357,D
10358,C 
10359,D
10360,B
10361,A
10362,B 
10363,Answer: C
10364,B 
10365,Not Sure
10366,C
10367,D
10368,D
10369,D
10370,Answer: C
10371,D
10372,C
10373,D
10374,Answer: D
10375,Answer: D
10376,"The first $40,000 of gain is allocated to Acre, and the remaining gain of $60,000 is shared equally by all the partners in the partnership., so the answer is D"
10377,B
10378,C 
10379,B
10380,B 
10381,Answer: A
10382,A
10383,Answer: D
10384,Answer: B
10385,B
10386,C
10387,D 
10388,D
10389,Answer: D
10390,Answer: D
10391,A
10392,A
10393,B
10394,A
10395,Answer: C
10396,Answer: B
10397,D 
10398,C 
10399,Answer: A
10400,A
10401,B
10402,Answer: D
10403,Answer: D
10404,Answer: D
10405,D 
10406,D
10407,D 
10408,Answer: D
10409,Answer: D
10410,D
10411,D
10412,D
10413,B
10414,C
10415,C
10416,C
10417,D 
10418,D
10419,B 
10420,D
10421,A
10422,D
10423,B
10424,A
10425,A
10426,B 
10427,D
10428,D
10429,Answer: B
10430,None of the above
10431,D
10432,Answer: B
10433,D
10434,D 
10435,A
10436,Answer: C
10437,A
10438,B 
10439,Answer: D
10440,B 
10441,B
10442,Answer: A
10443,A 
10444,Answer: C
10445,Answer: A
10446,D
10447,D
10448,D 
10449,Answer: A
10450,C
10451,D
10452,D
10453,A 
10454,C
10455,"Supplementary financial information that has been subjected to inquiry and analytical procedures., so the answer is D"
10456,Answer: D
10457,B 
10458,A
10459,B
10460,D
10461,D
10462,Answer: B
10463,Answer: D
10464,Answer: D
10465,A
10466,D 
10467,D
10468,D 
10469,D
10470,A 
10471,C
10472,D
10473,D
10474,D
10475,D
10476,D
10477,D
10478,B 
10479,A
10480,Answer: D
10481,Answer: C
10482,D 
10483,Answer: C
10484,B
10485,C 
10486,Not Sure
10487,B 
10488,D
10489,Answer: C
10490,A 
10491,Answer: C
10492,B 
10493,B
10494,A 
10495,D 
10496,Answer: D
10497,C
10498,Answer: D
10499,A 
10500,A
10501,Answer: B
10502,C
10503,D
10504,Answer: D
10505,D 
10506,D
10507,C
10508,D
10509,A
10510,A
10511,A
10512,B
10513,D
10514,Answer: B
10515,B
10516,D
10517,Answer: D
10518,D
10519,Answer: D
10520,A
10521,Answer: D
10522,B
10523,Answer: D
10524,Answer: D
10525,D
10526,D
10527,Not Sure
10528,Answer: C
10529,
10530,Not Sure
10531,A
10532,C 
10533,A 
10534,D 
10535,C
10536,Answer: D
10537,B
10538,D 
10539,Answer: B
10540,B
10541,C
10542,C
10543,D
10544,Answer: C
10545,C
10546,Answer: B
10547,D
10548,C
10549,Answer: D
10550,C
10551,C
10552,D
10553,D 
10554,A
10555,Answer: A
10556,B
10557,C
10558,Answer: B
10559,C 
10560,
10561,Answer: C
10562,C
10563,D 
10564,B 
10565,B
10566,B
10567,Answer: D
10568,None of the above
10569,None of the above
10570,Answer: C
10571,D 
10572,D
10573,A 
10574,D
10575,B
10576,D 
10577,C 
10578,Answer: B
10579,Answer: D
10580,Answer: D
10581,Answer: B
10582,D 
10583,D
10584,D
10585,Answer: A
10586,D 
10587,Answer: B
10588,C
10589,B
10590,C
10591,B
10592,Answer: D
10593,Answer: A
10594,C
10595,D
10596,D 
10597,C
10598,D
10599,A 
10600,Answer: A
10601,B 
10602,Answer: B
10603,B 
10604,A
10605,D
10606,B
10607,B
10608,D
10609,D
10610,D 
10611,D
10612,Answer: C
10613,D
10614,D
10615,D
10616,Answer: B
10617,C
10618,Answer: C
10619,D
10620,C
10621,D 
10622,B 
10623,B
10624,A 
10625,D 
10626,D
10627,C
10628,Answer: D
10629,Answer: D
10630,B
10631,C
10632,A
10633,D
10634,C 
10635,Answer: B
10636,A
10637,Answer: B
10638,A
10639,B
10640,C 
10641,A
10642,D
10643,A
10644,C
10645,C 
10646,Answer: C
10647,C
10648,A
10649,C 
10650,A
10651,C
10652,C 
10653,D 
10654,A
10655,B 
10656,Answer: D
10657,C
10658,C
10659,Answer: D
10660,Answer: C
10661,Answer: D
10662,Answer: A
10663,D
10664,C
10665,Answer: A
10666,A
10667,A 
10668,D
10669,Answer: A
10670,Answer: C
10671,D
10672,D
10673,D
10674,Answer: C
10675,Answer: D
10676,D
10677,Answer: C
10678,B
10679,C 
10680,D
10681,Answer: C
10682,Answer: C
10683,Answer: C
10684,B
10685,B 
10686,D
10687,D
10688,B
10689,A
10690,C 
10691,Answer: A
10692,Answer: A
10693,D 
10694,C 
10695,Answer: D
10696,B 
10697,D
10698,B 
10699,D 
10700,D
10701,D
10702,Answer: B
10703,D 
10704,D
10705,D
10706,B 
10707,D
10708,C
10709,D
10710,Answer: D
10711,D
10712,D
10713,Answer: C
10714,D 
10715,D
10716,B
10717,B
10718,D 
10719,A 
10720,Answer: A
10721,D
10722,C
10723,B 
10724,C 
10725,Answer: D
10726,B
10727,D 
10728,Answer: D
10729,Answer: A
10730,D
10731,D
10732,C
10733,A 
10734,B 
10735,Answer: C
10736,D
10737,C
10738,D
10739,D
10740,Answer: C
10741,D
10742,C
10743,Answer: C
10744,A 
10745,A 
10746,Answer: A
10747,D
10748,C 
10749,Answer: A
10750,Answer: C
10751,Answer: B
10752,Answer: D
10753,C
10754,D 
10755,C
10756,A
10757,Answer: D
10758,A 
10759,C
10760,D
10761,A 
10762,A 
10763,Answer: D
10764,A 
10765,C 
10766,Answer: C
10767,Answer: C
10768,D
10769,D
10770,
10771,D
10772,A
10773,D 
10774,B 
10775,D
10776,Not Sure
10777,D
10778,A 
10779,C
10780,Answer: D
10781,A
10782,B
10783,D
10784,B
10785,C
10786,D
10787,D
10788,Answer: D
10789,D 
10790,D
10791,Answer: A
10792,Answer: D
10793,C
10794,B
10795,C
10796,A
10797,C
10798,D
10799,Answer: A
10800,D
10801,A
10802,D
10803,C
10804,D
10805,B 
10806,D
10807,Answer: D
10808,C 
10809,Answer: B
10810,Answer: D
10811,D
10812,D
10813,Answer: D
10814,C
10815,D
10816,Answer: B
10817,Answer: A
10818,B
10819,A
10820,D 
10821,D
10822,D 
10823,Answer: D
10824,Answer: C
10825,Answer: D
10826,Answer: D
10827,
10828,A
10829,D
10830,C
10831,A
10832,Answer: B
10833,C
10834,B
10835,D
10836,B
10837,A
10838,C
10839,Answer: D
10840,Answer: D
10841,Answer: C
10842,A
10843,D
10844,D
10845,Answer: D
10846,Answer: B
10847,B
10848,D
10849,C
10850,D
10851,Answer: D
10852,Answer: D
10853,C
10854,B
10855,Answer: D
10856,Answer: B
10857,Answer: B
10858,D
10859,C
10860,B 
10861,B 
10862,B
10863,C
10864,Answer: A
10865,
10866,B
10867,Answer: D
10868,A
10869,C
10870,D
10871,Answer: D
10872,B
10873,A
10874,C 
10875,B
10876,D
10877,B
10878,D
10879,Answer: D
10880,A 
10881,C
10882,C
10883,B 
10884,C
10885,C
10886,C
10887,A
10888,Answer: D
10889,D
10890,Answer: C
10891,C
10892,D
10893,D
10894,Answer: C
10895,B
10896,B 
10897,B
10898,D
10899,Answer: D
10900,Answer: A
10901,C 
10902,D 
10903,Answer: D
10904,Answer: A
10905,C 
10906,D
10907,Answer: B
10908,Answer: D
10909,A
10910,C 
10911,A
10912,C 
10913,B
10914,D
10915,C
10916,A
10917,Not Sure
10918,D
10919,D
10920,Answer: C
10921,Answer: D
10922,D
10923,C
10924,D 
10925,D
10926,D
10927,Answer: C
