question_id,result
8495,"they are genetically and functionally identifiable as parts of the male or female potential parents., so the answer is C"
8498,Answer: D
8499,
8501,B
8502,Answer: D
8503,D
8504,C
8505,B
8506,Answer: B
8507,A
8509,A
8510,A
8511,"moral blame, so the answer is A"
8512,"persons., so the answer is A"
8513,Answer: D
8514,Answer: A
8515,B
8516,B
8517,Answer: D
8518,C 
8519,
8520,
8521,A
8522,C 
8523,D
8524,C
8525,C
8526,D
8527,"Wrong, Wrong, so the answer is A"
8528,A
8529,D
8530,D
8531,D 
8532,Answer: B
8533,B
8534,B
8535,Answer: A
8536,B
8537,A
8538,A
8539,C
8540,B
8541,Answer: C
8542,B
8544,B
8545,B
8546,A 
8548,D
8549,D
8550,B
8551,Answer: A
8553,C
8554,B
8555,B
8556,Answer: D
8557,Answer: A
8558,A
8559,A
8561,Answer: C
8562,Answer: A
8563,B
8564,
8565,B 
8566,Answer: B
8567,Answer: D
8568,B
8570,D
8571,C
8572,D 
8573,Answer: A
8574,B
8575,D
8576,B
8577,Answer: D
8578,A
8579,A 
8580,B
8581,B
8582,A
8583,
8584,C
8585,C
8586,Answer: B
8587,B
8588,B
8589,"Not wrong, Not wrong, so the answer is D"
8590,Answer: A
8591,A
8592,B
8593,None of the above
8594,"Not wrong, Wrong, so the answer is C"
8595,C
8596,A
8597,D
8598,D
8599,B
8600,D
8601,D
8602,D
8603,B
8604,Answer: B
8605,Answer: C
8606,
8607,B
8608,C
8609,"Not wrong, Wrong, so the answer is C"
8610,B
8611,Answer: B
8612,C
8613,C
8614,D
8615,Answer: B
8616,"Not wrong, Not wrong, so the answer is D"
8618,Answer: D
8619,D 
8620,A
8621,A 
8623,C 
8624,C
8625,A
8626,A
8627,Answer: A
8628,C
8629,B
8630,B
8631,C
8632,B
8633,A
8634,A
8635,A
8637,B
8638,D
8639,D
8640,C
8641,B
8642,D
8643,A
8644,Answer: D
8645,C
8646,B
8647,C
8648,B 
8649,C
8650,Answer: A
8651,A
8652,C
8653,D
8655,C
8656,Answer: B
8657,A
8658,D 
8659,B
8660,Answer: B
8661,C
8662,D
8663,D
8664,B
8665,A 
8667,A 
8668,B
8669,A
8670,D
8672,Answer: B
8673,D
8674,"Not wrong, Not wrong, so the answer is D"
8675,A
8676,A
8677,D
8678,A
8679,Answer: A
8680,Answer: A
8681,"Wrong, Not wrong, so the answer is B"
8682,D
8683,C 
8684,B
8685,Answer: D
8686,Answer: B
8687,"Not wrong, Not wrong, so the answer is D"
8688,Answer: C
8689,Answer: D
8690,D
8691,Answer: D
8692,C
8693,D 
8694,"Wrong, Wrong, so the answer is A"
8695,D
8696,B
8697,B
8698,B
8699,B 
8700,B
8701,C
8702,A
8703,C
8704,D
8705,C
8706,None of the above
8707,A
8708,A
8709,C
8710,Answer: D
8711,C
8712,Answer: B
8713,Answer: D
8714,B
8715,B
8716,D
8717,D 
8718,Answer: A
8719,A
8720,A
8721,"Wrong, Wrong, so the answer is A"
8722,C
8723,B
8724,D
8725,Answer: B
8726,Answer: A
8727,Answer: B
8728,B
8729,D 
8730,B
8731,C 
8732,A
8733,C
8734,C
8736,D
8737,Answer: C
8738,Answer: A
8739,A
8740,D
8741,D
8742,
8743,"Not wrong, Not wrong, so the answer is D"
8744,Answer: B
8745,A
8746,D
8747,Answer: A
8748,Answer: A
8749,C
8750,D
8751,B
8752,D
8753,B
8754,C
8756,
8757,D
8758,Answer: A
8759,A
8760,D
8761,D
8762,B
8763,B
8764,D
8765,Answer: B
8766,C
8767,Answer: C
8768,Answer: C
8769,"Not wrong, Not wrong, so the answer is D"
8770,B
8771,D
8772,A
8773,None of the above
8774,Answer: A
8776,B
8777,D
8778,C
8779,C
8780,C
8781,Answer: A
8782,C
8784,B 
8785,A
8786,Answer: B
8787,A
8788,Not Sure
8789,C 
8790,D
8791,Answer: B
8792,D
8793,A
8794,None of the above
8795,Answer: C
8796,D
8797,Answer: B
8798,A
8799,C
8800,C
8801,Answer: D
8802,
8803,
8804,A 
8805,"Wrong, Wrong, so the answer is A"
8806,A
8807,B 
8808,C
8809,D
8810,B
8811,A
8812,C
8813,C
8814,Answer: C
8815,D
8817,Answer: A
8819,A
8820,C
8821,D
8822,C
8823,D
8824,D
8825,Answer: A
8826,C
8828,A
8829,A
8830,D
8831,D
8832,C
8833,A
8834,D
8835,C 
8836,Answer: B
8837,B
8838,C
8839,C
8840,B
8841,B
8842,B
8843,B
8844,B
8845,D
8846,B
8847,"Wrong, Wrong, so the answer is A"
8848,
8849,B
8850,C
8851,Not Sure
8852,D
8853,C
8854,C 
8855,A
8856,B
8857,"Not wrong, Wrong, so the answer is C"
8858,
8859,Answer: D
8860,B
8861,B 
8862,D
8863,A
8864,C
8865,B
8866,D 
8868,C
8869,C
8870,B
8871,D 
8872,
8873,D
8874,D
8875,B
8877,C
8878,A
8879,A
8881,Answer: A
8882,
8883,B
8884,D
8886,B 
8887,D
8888,D
8890,C
8891,B
8892,C 
8893,C
8894,D
8895,B
8896,D
8897,D
8898,B 
8899,D
8900,Answer: A
8901,C
8902,C
8903,C 
8904,B
8905,C
8906,C
8907,"Not wrong, Wrong, so the answer is C"
8908,"Wrong, Not wrong, so the answer is B"
8909,D
8910,A
8911,
8912,D
8913,C
8914,Not Sure
8915,D 
8916,Answer: C
8917,
8918,C
8919,"Wrong, Not wrong, so the answer is B"
8920,D
8921,C
8922,D
8923,B
8924,"Wrong, Not wrong, so the answer is B"
8925,C
8926,Answer: B
8927,A
8928,Answer: D
8929,A
8930,Answer: B
8931,"Wrong, Wrong, so the answer is A"
8932,A
8933,B
8934,Answer: C
8935,Answer: A
8936,D
8937,C
8938,A 
8939,D 
8940,Answer: D
8941,Answer: A
8942,Answer: D
8943,Answer: D
8944,B
8945,B 
8946,A
8947,Answer: C
8948,D 
8949,D 
8950,C
8951,D
8952,C
8953,
8954,B
8955,B
8956,C
8957,"Wrong, Wrong, so the answer is A"
8958,C
8959,C
8960,A
8961,D
8962,Answer: C
8963,Answer: D
8964,Answer: A
8965,Answer: A
8966,Answer: A
8967,D
8968,Answer: A
8969,B
8970,Answer: C
8971,D
8972,C
8974,C
8976,C
8977,Answer: A
8978,B
8980,C
8981,A
8982,Answer: B
8983,"Not wrong, Wrong, so the answer is C"
8984,D 
8985,A
8986,A 
8987,A
8988,B 
8989,A
8990,A 
8991,Answer: B
8992,A
8993,Answer: D
8994,Answer: C
8995,D
8996,Answer: B
8997,C
8999,Answer: D
9000,C
9001,C
9002,B
9003,B
9005,"Wrong, Not wrong, so the answer is B"
9007,B
9008,A
9009,
9010,B
9011,B
9012,Answer: A
9013,Answer: C
9014,D
9015,Answer: A
9016,"Not wrong, Not wrong, so the answer is D"
9017,Answer: C
9018,Answer: A
9019,D
9020,
9021,D
9022,B 
9023,Answer: B
9024,Answer: B
9025,D
9026,Answer: B
9027,A 
9028,D
9029,A
9030,Answer: D
9031,Answer: D
9032,A
9033,C
9034,D
9035,C
9036,D
9037,Answer: B
9038,Answer: C
9039,D
9040,B 
9041,D
9042,C
9043,Answer: C
9044,A
9045,"Wrong, Not wrong, so the answer is B"
9046,C
9047,"Not wrong, Wrong, so the answer is C"
9048,"Wrong, Wrong, so the answer is A"
9049,A
9050,A
9051,D
9052,B
9053,Answer: A
9054,D
9055,D
9056,A
9057,Answer: D
9058,
9059,C
9060,B
9061,A 
9062,B
9063,B
9064,C
9065,B 
9066,C 
9067,C
9068,D
9069,B
9070,Answer: C
9071,Answer: B
9072,Answer: D
9073,B
9074,C
9075,A
9076,Answer: C
9077,Answer: C
9078,D
9079,
9080,"Not wrong, Not wrong, so the answer is D"
9081,A
9082,C
9083,B
9084,D
9085,D
9086,D
9087,A
9088,A 
9089,Answer: A
9090,C
9091,A
9092,"Not wrong, Not wrong, so the answer is D"
9093,D
9094,D 
9095,Answer: A
9097,A
9098,B
9099,C
9100,D
9101,Answer: D
9102,A 
9103,A
9104,C
9105,C 
9106,D 
9107,B
9108,C
9109,"Not wrong, Wrong, so the answer is C"
9110,C
9111,C
9112,C
9113,C
9114,A
9115,C
9116,D
9117,C
9118,A
9119,Answer: C
9120,Answer: A
9121,C
9122,B
9123,D
9124,C
9125,Answer: D
9126,D
9127,B
9128,A
9130,Answer: C
9131,B
9132,C 
9133,Answer: D
9134,D
9135,C
9136,D
9137,B
9138,Answer: D
9139,C
9141,B
9142,
9143,B
9145,A
9146,C
9147,B
9148,C
9149,B
9150,C
9151,"Wrong, Not wrong, so the answer is B"
9152,None of the above
9153,A
9154,D
9156,Answer: D
9157,B
9158,A
9159,Answer: A
9160,A
9161,D
9162,C
9163,A 
9164,Answer: A
9165,"Wrong, Wrong, so the answer is A"
9166,C
9168,A
9169,D 
9171,A
9172,C
9173,C
9174,B
9175,C 
9176,C
9177,A
9178,C
9179,B
9180,B 
9181,D
9182,B
9183,C
9184,Answer: D
9185,C
9186,C
9188,"Not wrong, Wrong, so the answer is C"
9190,D
9191,B
9192,D
9193,D
9194,C
9195,B
9196,A
9197,
9198,Answer: D
9199,B 
9200,B
9201,D
9202,B
9204,None of the above
9205,C
9206,A
9207,A 
9208,Answer: C
9209,C
9210,D
9211,None of the above
9212,D
9213,A
9214,B
9215,A
9216,None of the above
9217,D
9218,C
9219,Answer: D
9220,D
9221,A
9222,C
9223,C
9224,Answer: A
9225,A
9226,C
9227,Answer: B
9228,B
9229,Answer: C
9230,D
9231,
9232,A
9233,B 
9234,D
9235,Answer: D
9236,B
9237,A
9239,A
9240,Answer: D
9242,D
9243,B
9244,A
9245,B
9246,Answer: D
9247,D 
9248,D
9249,C
9250,Answer: A
9251,C
9252,B
9254,B
9255,B
9256,B
9257,"Wrong, Not wrong, so the answer is B"
9258,C
9259,D
9260,Answer: C
9261,Answer: C
9262,B
9263,B 
9264,B
9266,C 
9267,C
9268,A
9269,B
9270,D
9271,D
9272,C
9273,C
9274,A 
9276,B
9277,B
9278,B
9279,Answer: C
9280,B
9281,B
9282,B
9283,C 
9284,Answer: B
9285,D
9286,C
9287,D
9288,None of the above
9289,
9290,Answer: D
9291,A
9292,C
9293,Not Sure
9294,A
9295,D
9296,C
9297,Answer: C
9298,D
9299,Answer: A
9300,D
9301,"Not wrong, Not wrong, so the answer is D"
9302,B
9303,C
9304,D
9305,A
9306,C
9307,C
9308,D
9309,B
9310,Answer: B
9311,C
9312,C
9313,B
9314,B
9315,C
9316,D
9317,
9318,C
9319,C
9320,A
9321,D
9322,A 
9323,B
9324,A
9325,D 
9326,A
9327,D
9328,Answer: C
9329,C
9330,Answer: C
9331,A
9332,Not Sure
9333,Answer: C
9334,B
9335,C
9336,C
9337,B
9338,Answer: D
9339,D
9340,A
9341,D
9342,A
9343,C 
9344,A
9345,B
9346,C 
9347,A
9348,D 
9349,Answer: A
9350,Answer: D
9351,D
9352,A
9353,A 
9354,D
9355,Answer: A
9356,B
9357,B
9358,"Wrong, Not wrong, so the answer is B"
9359,C
9360,Answer: A
9361,D
9362,B
9363,Answer: A
9364,A
9365,D
9366,
9367,Answer: A
9368,B
9369,A
9370,A
9371,C
9372,A
9373,A
9374,C
9375,B
9376,A
9377,Answer: D
9378,A
9379,D 
9380,D 
9381,B
9382,A
9383,C 
9384,C
9385,C
9386,D
9387,D
9388,C
9389,B
9390,Not Sure
9391,B
9392,Answer: B
9393,Answer: A
9394,Answer: A
9395,B
9396,B
9397,C
9398,A 
9399,D
9400,Answer: B
9401,D
9402,C
9403,D 
9404,A
9405,A
9406,B
9407,D
9408,C 
9409,B 
9410,A
9411,Answer: A
9412,C
9413,D 
9414,B 
9415,"Vitamin D, so the answer is B"
9416,D
9417,Answer: B
9418,B
9419,Answer: A
9420,A
9421,A
9422,D 
9423,B
9424,B
9425,A
9426,A
9427,C
9428,Answer: B
9429,A
9430,D
9431,D
9432,Answer: C
9433,D
9434,D
9435,B
9436,C 
9437,D
9438,A 
9439,D
9440,Answer: C
9441,D
9442,A
9443,B
9444,D
9445,Answer: A
9446,"Increased risk of fracture, so the answer is B"
9447,A
9448,D
9449,D
9450,A
9451,C
9452,
9453,D
9454,B
9455,A
9456,C
9457,C
9458,"All of the above, so the answer is D"
9459,A
9460,B
9461,B
9462,Answer: C
9463,D
9464,C
9465,C
9466,D
9467,Answer: B
9468,D
9469,D
9470,C
9471,D
9472,Answer: C
9473,A 
9474,A 
9475,A
9476,A
9477,D
9478,C
9479,A
9480,A
9481,"Can be treated with a LOFFLEX diet, so the answer is B"
9482,B
9483,A
9484,D
9485,D
9486,Answer: B
9487,B
9488,B
9489,C
9490,Answer: D
9491,A
9492,D
9493,A
9494,A
9495,A
9496,Answer: A
9497,B
9498,D
9499,D
9500,C
9501,A
9502,A
9503,C
9504,Answer: B
9505,C
9506,B
9507,Answer: B
9508,D
9509,B
9510,Answer: D
9511,D
9512,B
9513,Answer: D
9514,Answer: D
9515,A
9516,Answer: D
9517,A
9518,C 
9519,D 
9520,A
9521,A
9522,Answer: B
9523,Answer: D
9524,C
9525,B
9526,A
9527,A
9528,A
9529,B
9530,C
9531,Answer: B
9532,A
9533,Answer: C
9534,Not Sure
9535,A
9536,D 
9537,Not Sure
9538,Answer: D
9539,C
9540,Answer: A
9541,Answer: B
9542,A
9543,"Fibre sources, such as hemicelluloses, pectins and inulin are rapidly fermented to short chain fatty acids, which have trophic effects on the colon, so the answer is C"
9544,D
9545,B 
9546,C
9547,A
9548,B
9549,A
9550,C
9551,B 
9552,A 
9553,C 
9554,Answer: C
9555,B
9556,Answer: B
9557,D
9558,B
9559,A 
9560,B
9561,Answer: D
9562,A
9563,A
9564,C
9565,Answer: C
9566,C 
9567,Answer: C
9568,A
9569,A
9570,B
9571,C
9572,Answer: D
9573,Answer: D
9574,Answer: D
9575,Answer: C
9576,C
9577,Answer: B
9578,B 
9579,"DNMT1, so the answer is A"
9580,B
9581,D
9582,Answer: D
9583,Answer: A
9584,D
9585,B
9586,D
9587,C
9588,Answer: B
9589,B
9590,C
9591,D
9592,B
9593,Answer: D
9594,A
9595,D
9596,Answer: D
9597,C
9598,D 
9599,D
9600,D 
9601,A
9602,D 
9603,Answer: A
9604,D 
9605,
9606,D
9607,C
9608,D
9609,D
9610,A
9611,C
9612,C
9613,D
9614,C
9615,"Dietary intake of water is always greater than water movement in the small intestine, so the answer is D"
9616,A
9617,A 
9618,Answer: D
9619,Answer: A
9620,A
9621,A
9622,B
9623,"20 to 40%, so the answer is C"
9624,D
9625,C
9626,Answer: A
9627,Answer: C
9628,Answer: D
9629,D
9630,"The elderly need the most protein dense food, so the answer is D"
9631,Not Sure
9632,B
9633,Answer: D
9634,C
9635,C
9636,Answer: B
9637,C
9638,Answer: C
9639,D
9640,"Vitamin B12, so the answer is C"
9641,
9642,B
9643,D
9644,C
9645,C
9646,C
9647,C
9648,A
9649,C
9650,A
9651,B
9652,A
9653,D
9654,Answer: C
9655,Answer: D
9656,B
9657,B
9658,B 
9659,Answer: B
9660,A 
9661,D
9662,C
9663,Not Sure
9664,C
9665,Answer: A
9666,B
9667,D
9668,D
9669,C
9670,Answer: C
9671,A
9672,Answer: B
9673,D
9674,D
9675,D
9676,A
9677,C
9678,D
9679,Answer: C
9680,D
9681,B
9682,"Low haemoglobin, high ferritin, high serum transferrin receptors, high hepcidin, so the answer is A"
9683,C
9684,D
9685,Answer: D
9686,D
9687,B
9688,D 
9689,A
9690,Answer: B
9691,Answer: B
9692,D 
9693,"Folate deficiency in older people is less prevalent in countries with mandatory fortification of flour with folic acid., so the answer is D"
9694,B
9695,D
9696,Answer: C
9697,A
9698,Not Sure
9699,B
9700,Answer: C
9701,Answer: A
9702,C
9703,D
9704,D
9705,B
9706,C
9707,A
9708,A 
9709,Answer: C
9710,B
9711,C
9712,Answer: A
9713,D
9714,A
9715,"the state, so the answer is A"
9716,D
9717,D
9718,D
9719,D
9720,C
9721,D
9722,A
9723,C
9724,"the agreement of rational persons choosing the terms of their interaction., so the answer is C"
9725,
9726,C 
9727,A
9728,D
9729,
9730,A
9731,D
9732,C
9733,Answer: D
9734,B
9735,
9736,C
9737,B
9738,B
9739,B
9740,C
9741,C
9742,C
9743,D
9744,B
9745,"pleasure., so the answer is A"
9746,C
9747,A
9748,Answer: D
9749,C
9750,B
9751,C
9752,D
9753,D
9754,Answer: C
9755,C
9756,C
9757,Answer: D
9758,C
9759,A
9760,D
9761,C 
9762,B
9763,Answer: D
9764,D
9765,D
9766,D
9767,C
9768,Answer: A
9769,C
9770,Answer: A
9771,B 
9772,Answer: B
9773,Answer: A
9774,Answer: D
9775,D
9776,A 
9777,A
9778,A
9779,"anything is permissible, so the answer is A"
9780,C
9781,Answer: C
9782,
9783,"FALSE, so the answer is C"
9784,D
9785,B
9786,Not Sure
9787,B
9788,B
9789,D
9790,
9791,Answer: A
9792,Answer: C
9793,C
9794,Not Sure
9795,C
9796,C
9797,C
9798,B
9799,C
9800,D
9801,Answer: D
9802,Answer: A
9803,C 
9804,B
9805,Answer: B
9806,B
9807,Answer: C
9808,A
9809,Answer: C
9810,C
9811,A
9812,D
9813,D
9814,D
9815,C
9816,C
9817,Answer: B
9818,B
9819,C
9820,A
9821,B
9822,C
9823,Answer: C
9824,Answer: A
9825,B
9826,Answer: B
9827,B 
9828,Answer: A
9829,Answer: A
9830,D
9831,Answer: D
9832,A
9833,D
9834,C
9835,Answer: C
9836,"is true, and supports psychological egoism., so the answer is A"
9837,D
9838,B
9839,C
9840,Answer: B
9841,C
9842,B
9843,C 
9844,C
9845,A
9846,B 
9847,Answer: A
9848,A
9849,B 
9850,A 
9851,None of the above
9852,Answer: B
9853,D 
9854,C
9855,A
9856,Answer: B
9857,Answer: A
9858,C
9859,B
9860,B
9861,C
9862,
9863,A
9864,C
9865,Answer: D
9866,Answer: B
9867,C
9868,B
9869,Answer: B
9870,Answer: C
9871,C
9872,Answer: C
9873,
9874,D 
9875,C
9876,C
9877,A
9878,B
9879,D
9880,B
9881,D
9882,B
9883,A
9884,D 
9885,"religious, so the answer is C"
9886,A
9887,C
9888,Answer: A
9889,D
9890,Answer: B
9891,D
9892,C 
9893,Answer: B
9894,A
9895,Answer: C
9896,A
9897,D
9898,B
9899,C
9900,B
9901,B
9902,B
9903,B
9904,C
9905,C
9906,A
9907,D
9908,C
9909,B 
9910,B
9911,Answer: C
9912,B
9913,B
9914,C
9915,C
9916,C
9917,D
9918,B 
9919,Answer: D
9920,C
9921,Answer: B
9922,B
9923,A
9924,Answer: A
9925,"dreaming, so the answer is A"
9926,A
9927,D
9928,Answer: C
9929,A 
9930,D
9931,B
9932,
9933,D
9934,B
9935,C
9936,B
9937,Answer: B
9938,D 
9939,C
9940,C
9941,C
9942,D
9943,A 
9944,B
9945,C 
9946,A
9947,
9948,D
9949,C 
9950,Answer: D
9951,D
9952,A
9953,Answer: D
9954,C
9955,C
9956,B
9957,A
9958,C
9959,Answer: B
9960,Answer: C
9961,B 
9962,B
9963,"whether it violates any duties., so the answer is C"
9964,D
9965,D
9966,Answer: A
9967,B
9968,C
9969,D
9970,C
9971,C
9972,Answer: A
9973,C
9974,B
9975,B
9976,Answer: B
9977,D
9978,C
9979,D
9980,D
9981,B
9982,C
9983,"we really can derive an “ought” from an “is.”, so the answer is C"
9984,Answer: C
9985,D 
9986,C
9987,
9988,Answer: B
9989,B
9990,D 
9991,C
9992,
9993,C
9994,B
9995,Answer: A
9996,C 
9997,D
9998,Answer: C
9999,A
10000,B
10001,C
10002,B
10003,C
10004,"All of the above., so the answer is D"
10005,B
10006,C
10007,Answer: D
10008,B
10009,Answer: A
10010,C
10011,A
10012,Not Sure
10013,D
10014,Answer: C
10015,C
10016,"the universe has a cause, so the answer is B"
10017,"quite inefficiently, but they are still worth donating to., so the answer is C"
10018,C
10019,B
10020,B
10021,A 
10022,
10023,A
10024,C 
10025,D
10026,Answer: D
10027,Answer: A
10028,A
10029,C
10030,B
10031,C
10032,Answer: B
10033,Answer: B
10034,
10035,C
10036,Answer: B
10037,Answer: C
10038,C
10039,Answer: B
10040,D
10041,A
10042,A
10043,"social stratification., so the answer is C"
10044,B
10045,D
10046,Answer: B
10047,A
10048,D
10049,Answer: A
10050,Not Sure
10051,C
10052,A
10053,D
10054,C
10055,A
10056,D
10057,D 
10058,C
10059,D 
10060,D
10061,Answer: B
10062,Answer: C
10063,D
10064,D
10065,D
10066,B
10067,B
10068,
10069,B
10070,C
10071,B
10072,B
10073,D
10074,A
10075,A
10076,B
10077,D
10078,D
10079,D
10080,C
10081,A
10082,D
10083,B
10084,A
10085,Answer: A
10086,B
10087,D
10088,Answer: D
10089,B
10090,"The tribe spent most of their time carving beads., so the answer is A"
10091,B
10092,C
10093,
10094,D
10095,A
10096,Answer: B
10097,A
10098,C 
10099,B
10100,Answer: B
10101,Answer: D
10102,B
10103,D
10104,C
10105,A
10106,C
10107,A
10108,C 
10109,A
10110,C
10111,C
10112,C
10113,B
10114,
10115,Answer: B
10116,B 
10117,C
10118,C
10119,A
10120,D 
10121,C
10122,Answer: A
10123,A
10124,C
10125,C
10126,C
10127,D
10128,A
10129,C 
10130,A
10131,C
10132,A
10133,Answer: D
10134,D
10135,D
10136,
10137,B
10138,Answer: B
10139,A
10140,B 
10141,A
10142,C
10143,Answer: D
10144,D
10145,D 
10146,B
10147,D
10148,B 
10149,A 
10150,A
10151,B
10152,Answer: A
10153,C
10154,A
10155,Answer: C
10156,C
10157,B
10158,B 
10159,D
10160,C
10161,C
10162,None of the above
10163,B
10164,B
10165,Answer: D
10166,C
10167,D
10168,A
10169,B
10170,C
10171,A
10172,B
10173,D 
10174,D
10175,D
10176,Answer: A
10177,"the Pyramid of the Sun, so the answer is C"
10178,B
10179,"all of the above., so the answer is D"
10180,B 
10181,D
10182,B
10183,Answer: C
10184,C
10185,A
10186,"They had no domesticated animals but hunted wild animals for meat., so the answer is C"
10187,Answer: D
10188,A
10189,A
10190,Answer: A
10191,"chiefdoms and states in numerous regions throughout China., so the answer is B"
10192,
10193,A
10194,C
10195,C
10196,B 
10197,A 
10198,D
10199,Answer: D
10200,A
10201,C
10202,D 
10203,Answer: A
10204,B
10205,
10206,A
10207,C
10208,D
10209,C
10210,B
10211,Answer: C
10212,D
10213,B
10214,B
10215,B
10216,B
10217,B
10218,C
10219,Answer: A
10220,Answer: D
10221,B
10222,Answer: A
10223,C
10224,D
10225,C
10226,B
10227,C
10228,A
10229,Answer: B
10230,D
10231,D
10232,B
10233,A 
10234,A 
10235,Answer: A
10236,Answer: C
10237,Answer: A
10238,D
10239,C
10240,None of the above
10241,C 
10242,C
10243,Answer: A
10244,B
10245,Answer: B
10246,A
10247,C
10248,Answer: B
10249,C
10250,C
10251,
10252,A
10253,C
10254,Answer: B
10255,A
10256,B 
10257,B
10258,D
10259,A
10260,A
10261,C
10262,C 
10263,A 
10264,A 
10265,Answer: C
10266,Answer: A
10267,Answer: C
10268,A
10269,D
10270,C
10271,"took thousands of years., so the answer is B"
10272,C
10273,Answer: C
10274,C
10275,D
10276,D
10277,D
10278,"Temple of the Feathered Serpent; 400, so the answer is B"
10279,C
10280,A
10281,B
10282,Answer: C
10283,C
10284,D
10285,A
10286,C
10287,Answer: B
10288,Answer: B
10289,Answer: A
10290,A
10291,C 
10292,Answer: A
10293,A
10294,A
10295,Not Sure
10296,Answer: C
10297,C 
10298,Answer: A
10299,D
10300,Answer: C
10301,Answer: B
10302,A
10303,A
10304,A
10305,Answer: A
10306,A
10307,Answer: D
10308,Answer: C
10309,C
10310,D
10311,B
10312,C
10313,D
10314,Answer: D
10315,D 
10316,A
10317,Answer: B
10318,
10319,B
10320,A
10321,D
10322,Answer: B
10323,C
10324,B
10325,"the Adena, so the answer is A"
10326,C
10327,Answer: B
10328,D
10329,Answer: B
10330,D
10331,A
10332,
10333,B
10334,A 
10335,D
10336,D
10337,B
10338,
10339,C
10340,D
10341,D
10342,C 
10343,D
10344,"10,000; artificial selection for certain varieties of cheese, so the answer is A"
10345,Answer: C
10346,C
10347,B
10348,B
10349,A
10350,Answer: B
10351,D
10352,B 
10353,A
10354,C
10355,D
10356,B 
10357,C 
10358,C
10359,B
10360,B
10361,A
10362,
10363,C
10364,D
10365,D 
10366,C
10367,C
10368,Answer: B
10369,
10370,B
10371,B
10372,A
10373,D
10374,C
10375,Answer: D
10376,D
10377,B
10378,Answer: C
10379,D
10380,B
10381,A
10382,C
10383,D
10384,B
10385,B
10386,Answer: C
10387,Answer: C
10388,B
10389,B
10390,D
10391,A
10392,A
10393,A 
10394,A
10395,C 
10396,B
10397,
10398,B 
10399,C
10400,D
10401,Answer: B
10402,Answer: D
10403,C
10404,D
10405,Answer: D
10406,D
10407,Answer: B
10408,D
10409,D 
10410,A
10411,D
10412,A
10413,C
10414,D
10415,Answer: C
10416,B
10417,Answer: D
10418,C
10419,Answer: A
10420,C
10421,A 
10422,C
10423,Answer: A
10424,
10425,"Management is unable to respond to competitive pressures quickly., so the answer is C"
10426,B
10427,Answer: D
10428,Answer: C
10429,C
10430,"It is reasonable to believe that the position would more likely that not be upheld., so the answer is B"
10431,B
10432,D
10433,Answer: D
10434,B
10435,A
10436,C
10437,A
10438,B 
10439,D
10440,Answer: D
10441,B
10442,Answer: A
10443,A
10444,Answer: B
10445,Answer: A
10446,Answer: C
10447,C
10448,D
10449,C
10450,C 
10451,C
10452,Not Sure
10453,A 
10454,C
10455,C
10456,A 
10457,Answer: C
10458,Not Sure
10459,B
10460,D
10461,C
10462,B
10463,A
10464,D
10465,Answer: A
10466,B 
10467,C
10468,D
10469,Answer: D
10470,A
10471,A
10472,C
10473,D 
10474,D
10475,Answer: A
10476,Answer: A
10477,B
10478,C
10479,A
10480,D
10481,C 
10482,C
10483,Answer: C
10484,B
10485,D
10486,"Strict liability., so the answer is A"
10487,"$370, so the answer is B"
10488,B
10489,B
10490,Answer: A
10491,Answer: C
10492,D
10493,D
10494,D
10495,Answer: D
10496,B
10497,Answer: C
10498,A 
10499,A
10500,B
10501,B
10502,B
10503,B
10504,Answer: D
10505,None of the above
10506,Answer: C
10507,C
10508,D
10509,C
10510,A
10511,A 
10512,D
10513,D
10514,Answer: B
10515,A 
10516,D
10517,Answer: A
10518,D
10519,"Cutoff bank statement for deposits recorded in the books but not by the bank., so the answer is A"
10520,D
10521,B
10522,Not Sure
10523,Not Sure
10524,None of the above
10525,B 
10526,D
10527,D
10528,C
10529,C
10530,D
10531,A
10532,Answer: B
10533,A
10534,C
10535,Answer: D
10536,C
10537,B
10538,Answer: A
10539,C
10540,A
10541,Answer: A
10542,C
10543,A
10544,Answer: A
10545,Answer: D
10546,D
10547,Answer: D
10548,A
10549,Answer: D
10550,C
10551,
10552,
10553,B 
10554,A 
10555,B
10556,B
10557,Answer: C
10558,B 
10559,D
10560,A
10561,D 
10562,D
10563,A
10564,D
10565,Answer: A
10566,"8%, so the answer is B"
10567,A 
10568,B
10569,Answer: A
10570,D
10571,Answer: D
10572,B
10573,"Review that service auditor’s report on controls placed in operations., so the answer is A"
10574,C
10575,B
10576,Answer: D
10577,C
10578,B
10579,A
10580,C
10581,B
10582,A
10583,C
10584,D
10585,Answer: A
10586,Answer: C
10587,B
10588,Answer: C
10589,C
10590,A
10591,Answer: B
10592,"2, so the answer is C"
10593,A
10594,B
10595,Answer: B
10596,Answer: D
10597,C
10598,Answer: C
10599,A
10600,D 
10601,C
10602,B 
10603,B
10604,A
10605,Answer: B
10606,B
10607,B
10608,Answer: D
10609,B
10610,Answer: A
10611,C
10612,A
10613,D
10614,Answer: A
10615,Answer: A
10616,D
10617,B
10618,D
10619,A
10620,C
10621,D 
10622,B
10623,D
10624,A
10625,A
10626,"An affiliated group does not exist., so the answer is D"
10627,D
10628,B
10629,D
10630,Answer: B
10631,D
10632,B
10633,A
10634,Answer: C
10635,B
10636,Not Sure
10637,B
10638,C
10639,Answer: C
10640,Answer: C
10641,A
